Cellid,x,y,gene,W,H,cX,cY,Aera
786,2305,592,CRTAC1,17,18,2312.9174311926604,600.7614678899082,218
792,5055,593,CRTAC1,4,4,5056.727272727273,594.8181818181819,11
794,5724,592,CRTAC1,8,17,5727.172839506173,599.9629629629629,81
795,4127,594,CRTAC1,14,15,4133.041666666667,600.875,144
802,5375,597,CRTAC1,14,11,5381.950819672131,600.4262295081967,61
807,2951,598,CRTAC1,15,24,2958.548387096774,608.5806451612904,217
810,4565,598,CRTAC1,4,5,4566.4,600.5,10
823,2967,605,CRTAC1,23,30,2975.8659003831417,619.3678160919541,261
824,5212,605,CRTAC1,6,5,5213.545454545455,607.7272727272727,11
831,1839,608,CRTAC1,30,35,1852.679626749611,625.9253499222395,643
841,3703,610,CRTAC1,8,3,3706.5882352941176,611.2352941176471,17
856,4900,614,CRTAC1,10,6,4904.0,616.918918918919,37
858,5675,614,CRTAC1,6,9,5677.75,619.3333333333334,24
868,5667,617,CRTAC1,6,7,5669.4,620.8,15
870,5757,616,CRTAC1,11,8,5762.0204081632655,619.4081632653061,49
873,2757,619,CRTAC1,19,19,2766.072072072072,628.027027027027,222
874,3063,619,CRTAC1,10,13,3066.603773584906,624.622641509434,53
877,4380,619,CRTAC1,10,6,4384.594594594595,621.0540540540541,37
897,3069,625,CRTAC1,9,10,3073.3870967741937,630.2903225806451,31
907,3205,627,CRTAC1,18,16,3214.346405228758,634.9281045751634,153
913,2454,629,CRTAC1,14,11,2460.8125,634.4125,80
917,5062,628,CRTAC1,7,6,5064.666666666667,630.0666666666667,15
