Cellid,x,y,gene,W,H,cX,cY,Aera
8575,1872,1221,CHI3L2,20,15,1880.9469026548672,1227.716814159292,113
8586,947,1222,CHI3L2,7,5,949.5238095238095,1223.6666666666667,21
8589,1500,1222,CHI3L2,10,9,1505.1607142857142,1226.625,56
8591,1731,1223,CHI3L2,24,22,1743.1167315175098,1233.342412451362,257
8616,1683,1226,CHI3L2,11,13,1687.9178082191781,1231.849315068493,73
8662,1726,1237,CHI3L2,4,6,1727.5,1239.0833333333333,12
8663,1859,1236,CHI3L2,7,6,1861.6190476190477,1238.952380952381,21
8669,3538,1238,CHI3L2,6,8,3540.1666666666665,1241.2,30
8674,763,1240,CHI3L2,13,16,768.6165413533835,1247.5112781954888,133
8686,275,1245,CHI3L2,5,5,277.3636363636364,1247.0,11
8696,1096,1247,CHI3L2,18,21,1104.0378151260504,1257.5336134453783,238
8697,1211,1247,CHI3L2,37,39,1228.3022312373225,1266.4584178498985,986
8720,5831,1250,CHI3L2,10,10,5835.189189189189,1254.4324324324325,37
8740,246,1256,CHI3L2,18,17,254.9247311827957,1264.1075268817203,186
8791,2039,1267,CHI3L2,14,9,2045.5753424657535,1270.876712328767,73
8798,2257,1270,CHI3L2,6,7,2259.222222222222,1273.037037037037,27
8800,3091,1270,CHI3L2,5,5,3093.157894736842,1272.3157894736842,19
8832,4726,1280,CHI3L2,5,6,4728.125,1282.6666666666667,24
8844,4918,1283,CHI3L2,6,6,4920.5,1285.4545454545455,22
8849,659,1285,CHI3L2,39,34,677.1069587628866,1302.5257731958764,776
8857,793,1288,CHI3L2,7,6,795.8666666666667,1290.4,15
8866,1093,1290,CHI3L2,5,5,1094.9285714285713,1291.7857142857142,14
8874,711,1292,CHI3L2,7,8,714.0588235294117,1295.3823529411766,34
8902,794,1297,CHI3L2,22,23,804.9969879518072,1308.171686746988,332
8908,2939,1298,CHI3L2,10,10,2942.8076923076924,1302.8653846153845,52
8921,3385,1302,CHI3L2,6,6,3388.1739130434785,1304.7826086956522,23
8923,1571,1305,CHI3L2,8,6,1574.0,1307.5,18
8933,1171,1306,CHI3L2,7,8,1174.25,1309.2916666666667,24
8949,1575,1311,CHI3L2,9,16,1579.109375,1318.0,64
8965,1561,1314,CHI3L2,10,10,1566.3720930232557,1318.0,43
8972,928,1316,CHI3L2,11,13,932.6555555555556,1322.2,90
