Cellid,X,Y,W,H,cX,cY,Aera
31299,15660,8033,1,1,15660,8033,1
31300,15678,8033,1,2,15678,8033.5,2
31301,16721,8033,1,1,16721,8033,1
31302,16723,8032,1,1,16723,8032,1
31303,18540,8032,1,1,18540,8032,1
31304,18546,8032,1,1,18546,8032,1
31305,18523,8035,1,1,18523,8035,1
31306,18533,8034,1,1,18533,8034,1
31307,15670,8039,1,1,15670,8039,1
31308,15672,8038,1,1,15672,8038,1
31309,22608,8038,1,1,22608,8038,1
31310,22611,8039,1,1,22611,8039,1
31311,22617,8039,1,1,22617,8039,1
31312,12732,8042,2,1,12732.5,8042,2
31313,16960,8042,1,1,16960,8042,1
31314,12721,8045,1,1,12721,8045,1
31315,12722,8044,7,7,12725.34211,8047.421053,38
31316,16960,8045,2,3,16960.6,8046.2,5
31317,16964,8044,1,1,16964,8044,1
31318,16998,8047,1,1,16998,8047,1
31319,18544,8046,1,1,18544,8046,1
31320,16008,8048,1,1,16008,8048,1
31321,16011,8049,1,1,16011,8049,1
31322,16013,8048,1,1,16013,8048,1
31323,16024,8049,32,39,16039.51921,8067.939627,911
31324,20973,8049,2,2,20973.5,8049.5,2
31325,23005,8049,24,22,23016.21311,8059.019672,305
31326,23019,8048,1,1,23019,8048,1
31327,23025,8048,1,1,23025,8048,1
31328,23081,8049,1,1,23081,8049,1
31329,23083,8049,1,2,23083,8049.5,2
31330,15979,8051,41,47,15999.61871,8080.647482,834
31331,16982,8051,1,1,16982,8051,1
31332,16982,8053,1,1,16982,8053,1
31333,17849,8052,37,39,17866.72655,8072.212429,885
31334,20963,8052,10,14,20967,8059,57
31335,23030,8052,1,2,23030,8052.5,2
31336,16983,8055,1,1,16983,8055,1
31337,20975,8055,1,1,20975,8055,1
31338,23071,8054,26,36,23083.64516,8070.648233,651
31339,12720,8056,2,2,12720.5,8056.5,4
31340,16000,8056,2,3,16000.5,8057.25,4
31341,17863,8056,1,1,17863,8056,1
31342,17869,8056,1,1,17869,8056,1
31343,17875,8057,1,1,17875,8057,1
31344,20960,8056,1,1,20960,8056,1
31345,23000,8056,3,2,23001,8056.666667,3
31346,23072,8057,1,1,23072,8057,1
31347,16014,8058,2,2,16014.5,8058.5,2
31348,12724,8060,2,2,12724.5,8060.5,4
31349,20975,8062,1,1,20975,8062,1
31350,14920,8064,3,3,14920.8,8064.8,5
31351,14924,8064,1,1,14924,8064,1
31352,15994,8064,1,1,15994,8064,1
31353,15999,8065,1,1,15999,8065,1
31354,23003,8065,1,1,23003,8065,1
31355,23034,8064,1,2,23034,8064.5,2
31356,14906,8066,29,41,14921.03542,8085.658038,734
31357,16015,8066,1,1,16015,8066,1
31358,20961,8067,1,1,20961,8067,1
31359,23099,8067,1,1,23099,8067,1
31360,23101,8066,1,1,23101,8066,1
31361,23005,8069,1,1,23005,8069,1
31362,23034,8068,1,1,23034,8068,1
31363,23039,8069,1,1,23039,8069,1
31364,14912,8071,1,1,14912,8071,1
31365,16013,8071,2,2,16013.5,8071.5,2
31366,20967,8071,1,1,20967,8071,1
31367,23007,8070,1,1,23007,8070,1
31368,23016,8070,37,33,23033.36075,8085.054834,693
31369,14642,8072,5,9,14644.40909,8076.045455,22
31370,16015,8073,1,1,16015,8073,1
31371,17849,8072,1,1,17849,8072,1
31372,20592,8072,1,1,20592,8072,1
31373,20595,8072,15,10,20602.32967,8075.692308,91
31374,20610,8072,1,1,20610,8072,1
31375,21280,8073,1,1,21280,8073,1
31376,21283,8072,1,2,21283,8072.5,2
31377,21275,8073,21,25,21285.62058,8086.012862,311
31378,22107,8073,25,36,22118.69778,8091.052215,632
31379,23017,8072,1,2,23017,8072.5,2
31380,23019,8073,1,1,23019,8073,1
31381,23025,8073,1,1,23025,8073,1
31382,23048,8072,1,1,23048,8072,1
31383,23054,8073,1,1,23054,8073,1
31384,14907,8075,1,1,14907,8075,1
31385,15679,8074,4,5,15680.5,8076.142857,14
31386,15684,8074,1,1,15684,8074,1
31387,15687,8074,1,1,15687,8074,1
31388,15989,8074,2,2,15989.5,8074.5,2
31389,21287,8075,1,1,21287,8075,1
31390,22127,8074,1,1,22127,8074,1
31391,23052,8074,1,1,23052,8074,1
31392,17849,8077,1,1,17849,8077,1
31393,20611,8076,1,1,20611,8076,1
31394,22127,8077,1,1,22127,8077,1
31395,23019,8076,1,1,23019,8076,1
31396,23049,8076,1,1,23049,8076,1
31397,14552,8079,1,1,14552,8079,1
31398,14552,8078,10,15,14556,8083.838235,68
31399,15683,8079,1,1,15683,8079,1
31400,17887,8079,1,1,17887,8079,1
31401,20612,8079,1,1,20612,8079,1
31402,14432,8080,1,1,14432,8080,1
31403,14435,8080,1,1,14435,8080,1
31404,14627,8081,1,1,14627,8081,1
31405,14629,8081,4,6,14631.09091,8084.272727,11
31406,14635,8080,3,5,14635.66667,8082.166667,6
31407,15979,8081,1,1,15979,8081,1
31408,16053,8080,1,1,16053,8080,1
31409,20736,8081,1,1,20736,8081,1
31410,20753,8080,2,2,20753.5,8080.5,2
31411,21274,8080,3,3,21275,8081,3
31412,21297,8080,7,2,21300,8080.428571,7
31413,22107,8080,1,1,22107,8080,1
31414,22129,8080,2,2,22129.5,8080.5,2
31415,14627,8083,1,1,14627,8083,1
31416,20738,8083,2,1,20738.5,8083,2
31417,20741,8083,1,1,20741,8083,1
31418,20744,8083,1,1,20744,8083,1
31419,20751,8082,1,1,20751,8082,1
31420,23016,8082,1,1,23016,8082,1
31421,23053,8082,1,1,23053,8082,1
31422,14432,8085,2,1,14432.5,8085,2
31423,20730,8085,28,40,20743.72814,8103.161677,835
31424,22107,8084,1,1,22107,8084,1
31425,22135,8084,1,1,22135,8084,1
31426,14432,8087,1,1,14432,8087,1
31427,17852,8087,1,1,17852,8087,1
31428,20606,8087,1,1,20606,8087,1
31429,21272,8087,1,1,21272,8087,1
31430,23091,8086,1,1,23091,8086,1
31431,14567,8088,1,1,14567,8088,1
31432,15978,8088,1,1,15978,8088,1
31433,16020,8088,1,1,16020,8088,1
31434,20587,8088,9,11,20591,8093.324324,37
31435,22132,8088,1,1,22132,8088,1
31436,22134,8088,1,1,22134,8088,1
31437,23054,8089,1,2,23054,8089.5,2
31438,23072,8088,1,1,23072,8088,1
31439,14469,8090,2,2,14469.5,8090.5,2
31440,14552,8091,2,1,14552.5,8091,2
31441,15976,8091,1,1,15976,8091,1
31442,16950,8091,9,5,16954.52,8092.72,25
31443,17872,8091,1,1,17872,8091,1
31444,20758,8090,1,1,20758,8090,1
31445,22105,8090,1,1,22105,8090,1
31446,22135,8091,1,1,22135,8091,1
31447,14465,8093,1,1,14465,8093,1
31448,14558,8093,1,1,14558,8093,1
31449,14906,8092,1,1,14906,8092,1
31450,16013,8093,1,1,16013,8093,1
31451,17866,8092,1,1,17866,8092,1
31452,20596,8093,1,1,20596,8093,1
31453,20607,8093,1,1,20607,8093,1
31454,20731,8093,1,1,20731,8093,1
31455,21273,8092,1,1,21273,8092,1
31456,23053,8092,1,2,23053,8092.5,2
31457,14450,8094,30,35,14465.58493,8110.90166,783
31458,14558,8095,1,1,14558,8095,1
31459,14567,8094,1,1,14567,8094,1
31460,15976,8094,1,1,15976,8094,1
31461,16959,8095,1,1,16959,8095,1
31462,17866,8094,1,1,17866,8094,1
31463,20601,8094,7,6,20604.18519,8096.888889,27
31464,21294,8095,1,1,21294,8095,1
31465,23036,8095,2,1,23036.5,8095,2
31466,14455,8096,1,1,14455,8096,1
31467,14935,8096,1,1,14935,8096,1
31468,14961,8096,1,1,14961,8096,1
31469,19076,8096,1,1,19076,8096,1
31470,19076,8096,6,8,19078.63158,8099.578947,19
31471,21273,8096,1,1,21273,8096,1
31472,21348,8096,1,1,21348,8096,1
31473,22104,8097,1,1,22104,8097,1
31474,15982,8099,1,1,15982,8099,1
31475,15988,8099,1,1,15988,8099,1
31476,19082,8099,1,3,19082,8100,3
31477,23037,8098,2,2,23037.5,8098.5,2
31478,23632,8099,4,7,23633.15385,8102.230769,13
31479,23637,8098,1,1,23637,8098,1
31480,14952,8100,12,15,14957.53086,8108.098765,81
31481,19084,8100,3,3,19085.25,8101,4
31482,20591,8101,1,1,20591,8101,1
31483,21272,8100,1,1,21272,8100,1
31484,21348,8100,2,1,21348.5,8100,2
31485,14448,8103,1,1,14448,8103,1
31486,14953,8103,2,1,14953.5,8103,2
31487,14963,8103,1,1,14963,8103,1
31488,20585,8103,1,1,20585,8103,1
31489,20601,8102,1,1,20601,8102,1
31490,20728,8102,1,1,20728,8102,1
31491,21345,8102,6,3,21347.42857,8103,7
31492,22104,8103,1,1,22104,8103,1
31493,23022,8103,1,1,23022,8103,1
31494,23636,8102,1,1,23636,8102,1
31495,14448,8105,1,1,14448,8105,1
31496,14569,8105,1,1,14569,8105,1
31497,14935,8104,1,1,14935,8104,1
31498,14953,8105,1,1,14953,8105,1
31499,14967,8104,1,1,14967,8104,1
31500,19064,8105,42,31,19084.87406,8119.254873,667
31501,19083,8104,1,1,19083,8104,1
31502,19085,8104,1,1,19085,8104,1
31503,20578,8104,1,1,20578,8104,1
31504,20596,8104,1,1,20596,8104,1
31505,20572,8105,34,21,20588.9222,8115.421053,437
31506,20766,8105,1,1,20766,8105,1
31507,20780,8104,1,1,20780,8104,1
31508,20783,8104,1,1,20783,8104,1
31509,21248,8105,1,1,21248,8105,1
31510,21312,8104,16,21,21319.60109,8114.114754,183
31511,21338,8104,1,1,21338,8104,1
31512,22106,8104,1,1,22106,8104,1
31513,22140,8105,3,3,22141.25,8106.25,4
31514,23635,8105,1,1,23635,8105,1
31515,14559,8107,1,1,14559,8107,1
31516,14934,8107,1,1,14934,8107,1
31517,14965,8106,1,1,14965,8106,1
31518,19072,8106,1,1,19072,8106,1
31519,20588,8106,2,3,20588.33333,8107,3
31520,20766,8107,3,2,20767,8107.666667,3
31521,20757,8106,32,33,20772.83144,8123.077904,706
31522,20780,8106,1,1,20780,8106,1
31523,21315,8106,1,1,21315,8106,1
31524,21335,8106,4,4,21336.61538,8107.615385,13
31525,21343,8106,6,3,21345.63636,8106.909091,11
31526,22136,8107,1,1,22136,8107,1
31527,23632,8107,2,1,23632.5,8107,2
31528,14544,8108,30,40,14559.90932,8126.895652,805
31529,14570,8108,1,1,14570,8108,1
31530,14923,8108,1,1,14923,8108,1
31531,14926,8108,1,1,14926,8108,1
31532,14929,8108,1,1,14929,8108,1
31533,14964,8109,1,1,14964,8109,1
31534,20575,8108,1,1,20575,8108,1
31535,20577,8109,1,1,20577,8109,1
31536,20729,8109,1,1,20729,8109,1
31537,20759,8108,1,1,20759,8108,1
31538,21227,8108,39,41,21246.56775,8127.53626,1048
31539,21340,8108,1,1,21340,8108,1
31540,23636,8108,1,1,23636,8108,1
31541,14573,8111,1,1,14573,8111,1
31542,14922,8110,2,2,14922.5,8110.5,2
31543,14932,8110,1,1,14932,8110,1
31544,17888,8110,4,7,17889.30769,8112.615385,13
31545,17894,8111,1,2,17894,8111.5,2
31546,20568,8111,2,2,20568.66667,8111.333333,3
31547,20571,8111,1,1,20571,8111,1
31548,20764,8111,1,1,20764,8111,1
31549,21236,8111,1,1,21236,8111,1
31550,22113,8111,1,1,22113,8111,1
31551,22118,8111,1,1,22118,8111,1
31552,22136,8111,1,1,22136,8111,1
31553,22140,8111,1,1,22140,8111,1
31554,19070,8112,2,2,19070.5,8112.5,4
31555,19073,8112,1,1,19073,8112,1
31556,19169,8112,1,1,19169,8112,1
31557,19172,8112,1,1,19172,8112,1
31558,20758,8112,1,1,20758,8112,1
31559,20964,8112,1,1,20964,8112,1
31560,20966,8112,14,13,20971.63768,8118.57971,69
31561,20974,8112,1,1,20974,8112,1
31562,21231,8113,1,1,21231,8113,1
31563,21263,8113,1,1,21263,8113,1
31564,21329,8113,1,2,21329,8113.5,2
31565,21334,8112,1,1,21334,8112,1
31566,23626,8113,2,1,23626.5,8113,2
31567,23631,8113,1,1,23631,8113,1
31568,23640,8112,1,1,23640,8112,1
31569,14548,8114,1,1,14548,8114,1
31570,14574,8115,1,1,14574,8115,1
31571,19071,8115,1,1,19071,8115,1
31572,23627,8115,1,1,23627,8115,1
31573,23645,8115,2,2,23645.5,8115.5,2
31574,14448,8116,1,2,14448,8116.5,2
31575,14954,8117,1,1,14954,8117,1
31576,17890,8116,1,1,17890,8116,1
31577,17893,8116,1,1,17893,8116,1
31578,19169,8116,1,1,19169,8116,1
31579,19172,8116,1,1,19172,8116,1
31580,20571,8116,1,1,20571,8116,1
31581,20606,8116,1,1,20606,8116,1
31582,20962,8117,1,1,20962,8117,1
31583,21331,8116,1,2,21331,8116.5,2
31584,23626,8117,1,1,23626,8117,1
31585,23628,8117,1,2,23628,8117.5,2
31586,23643,8116,1,1,23643,8116,1
31587,23672,8116,7,8,23674.69565,8120,23
31588,14450,8119,1,1,14450,8119,1
31589,14955,8119,2,1,14955.5,8119,2
31590,19144,8119,35,43,19161.77244,8141.297495,958
31591,20569,8119,2,1,20569.5,8119,2
31592,20605,8119,1,1,20605,8119,1
31593,20730,8119,1,1,20730,8119,1
31594,21330,8118,6,7,21332.88235,8121.235294,17
31595,23641,8119,1,1,23641,8119,1
31596,23643,8119,1,1,23643,8119,1
31597,14448,8120,1,1,14448,8120,1
31598,15632,8121,3,2,15632.8,8121.6,5
31599,15636,8121,1,1,15636,8121,1
31600,19064,8120,1,1,19064,8120,1
31601,19108,8121,1,1,19108,8121,1
31602,19157,8120,1,1,19157,8120,1
31603,20787,8120,2,2,20787.5,8120.5,2
31604,20962,8120,1,1,20962,8120,1
31605,20982,8121,1,1,20982,8121,1
31606,21266,8121,5,4,21267.77778,8122.555556,9
31607,21326,8121,1,1,21326,8121,1
31608,19152,8122,1,1,19152,8122,1
31609,20737,8123,1,1,20737,8123,1
31610,20972,8123,1,1,20972,8123,1
31611,20981,8123,1,1,20981,8123,1
31612,21224,8123,1,1,21224,8123,1
31613,21226,8122,1,1,21226,8122,1
31614,21327,8123,2,2,21327.5,8123.5,2
31615,14448,8124,2,2,14448.5,8124.5,4
31616,15636,8124,1,1,15636,8124,1
31617,20576,8124,1,1,20576,8124,1
31618,20963,8125,3,1,20964,8125,3
31619,20970,8125,1,1,20970,8125,1
31620,21267,8125,5,4,21269.42857,8126.714286,7
31621,21319,8125,1,1,21319,8125,1
31622,14448,8127,1,1,14448,8127,1
31623,14455,8126,1,1,14455,8126,1
31624,14458,8127,1,1,14458,8127,1
31625,14475,8126,1,1,14475,8126,1
31626,14479,8127,1,1,14479,8127,1
31627,14575,8126,1,1,14575,8126,1
31628,19108,8127,1,1,19108,8127,1
31629,19152,8127,1,1,19152,8127,1
31630,20582,8126,1,1,20582,8126,1
31631,20737,8126,1,1,20737,8126,1
31632,20789,8127,1,1,20789,8127,1
31633,20965,8127,1,1,20965,8127,1
31634,21267,8126,1,1,21267,8126,1
31635,13341,8128,1,1,13341,8128,1
31636,14969,8128,2,2,14969.5,8128.5,2
31637,14972,8128,1,1,14972,8128,1
31638,16483,8128,45,45,16505.30341,8151.287926,1292
31639,16507,8129,1,1,16507,8129,1
31640,16511,8128,1,1,16511,8128,1
31641,19091,8128,1,1,19091,8128,1
31642,19147,8128,1,1,19147,8128,1
31643,13333,8130,11,20,13337.37903,8140.032258,124
31644,14574,8130,1,1,14574,8130,1
31645,14961,8130,1,1,14961,8130,1
31646,14961,8131,13,13,14966,8136.681416,113
31647,14966,8130,1,1,14966,8130,1
31648,16510,8130,1,1,16510,8130,1
31649,19094,8131,1,1,19094,8131,1
31650,19144,8130,2,1,19144.5,8130,2
31651,20755,8131,1,1,20755,8131,1
31652,21224,8131,1,1,21224,8131,1
31653,21269,8130,1,1,21269,8130,1
31654,21265,8130,11,10,21269.16667,8134.7,30
31655,21273,8130,1,1,21273,8130,1
31656,14544,8132,2,2,14544.66667,8132.333333,3
31657,14574,8133,1,1,14574,8133,1
31658,19174,8132,1,1,19174,8132,1
31659,21228,8133,1,1,21228,8133,1
31660,16480,8134,2,2,16480.5,8134.5,4
31661,19095,8135,1,1,19095,8135,1
31662,20752,8135,1,1,20752,8135,1
31663,21227,8135,1,1,21227,8135,1
31664,21273,8135,2,1,21273.5,8135,2
31665,13330,8136,1,1,13330,8136,1
31666,14572,8137,1,1,14572,8137,1
31667,15648,8136,16,16,15656.12676,8144.070423,142
31668,16481,8137,1,1,16481,8137,1
31669,16544,8137,4,5,16545.53333,8139.333333,15
31670,16551,8136,1,1,16551,8136,1
31671,19101,8136,3,2,19101.8,8136.4,5
31672,19178,8137,1,1,19178,8137,1
31673,19182,8137,1,1,19182,8137,1
31674,13329,8138,1,1,13329,8138,1
31675,16550,8138,2,1,16550.5,8138,2
31676,21268,8139,1,1,21268,8139,1
31677,15648,8140,1,1,15648,8140,1
31678,16551,8141,1,1,16551,8141,1
31679,19180,8141,1,1,19180,8141,1
31680,21268,8141,1,1,21268,8141,1
31681,14571,8143,1,1,14571,8143,1
31682,14574,8142,1,1,14574,8142,1
31683,14972,8142,1,1,14972,8142,1
31684,16549,8143,1,1,16549,8143,1
31685,19179,8143,1,1,19179,8143,1
31686,20769,8142,1,1,20769,8142,1
31687,21271,8143,1,1,21271,8143,1
31688,16483,8144,2,1,16483.5,8144,2
31689,16526,8144,1,1,16526,8144,1
31690,19181,8144,2,2,19181.5,8144.5,2
31691,13332,8146,1,1,13332,8146,1
31692,21251,8147,1,1,21251,8147,1
31693,21261,8146,1,1,21261,8146,1
31694,13343,8148,1,1,13343,8148,1
31695,14553,8148,1,1,14553,8148,1
31696,21239,8148,1,1,21239,8148,1
31697,21242,8149,1,1,21242,8149,1
31698,13330,8151,1,1,13330,8151,1
31699,13333,8151,1,1,13333,8151,1
31700,13336,8151,1,1,13336,8151,1
31701,14555,8151,1,1,14555,8151,1
31702,14560,8151,2,1,14560.5,8151,2
31703,15648,8150,1,1,15648,8150,1
31704,15661,8151,1,1,15661,8151,1
31705,21240,8151,1,1,21240,8151,1
31706,21242,8151,1,1,21242,8151,1
31707,21251,8151,1,1,21251,8151,1
31708,15644,8153,1,1,15644,8153,1
31709,15647,8153,1,1,15647,8153,1
31710,16480,8152,1,1,16480,8152,1
31711,19145,8152,1,1,19145,8152,1
31712,19145,8154,1,1,19145,8154,1
31713,15641,8156,1,1,15641,8156,1
31714,15644,8157,12,8,15649.17143,8160.485714,35
31715,15641,8158,1,1,15641,8158,1
31716,18236,8159,46,30,18257.61444,8172.878825,817
31717,15252,8161,1,1,15252,8161,1
31718,15254,8160,1,1,15254,8160,1
31719,15266,8160,2,4,15266.5,8161.5,8
31720,15341,8161,2,1,15341.5,8161,2
31721,18264,8160,1,1,18264,8160,1
31722,15647,8163,1,1,15647,8163,1
31723,18233,8162,1,1,18233,8162,1
31724,19165,8163,1,1,19165,8163,1
31725,15232,8165,43,41,15252.09874,8184.324686,1195
31726,15263,8164,1,1,15263,8164,1
31727,15343,8165,1,1,15343,8165,1
31728,16490,8164,1,1,16490,8164,1
31729,18233,8164,2,1,18233.5,8164,2
31730,15336,8167,1,1,15336,8167,1
31731,15650,8167,1,1,15650,8167,1
31732,16493,8167,1,1,16493,8167,1
31733,17656,8166,4,6,17657.83333,8168.5,12
31734,18234,8167,1,1,18234,8167,1
31735,18276,8167,1,1,18276,8167,1
31736,19157,8167,1,1,19157,8167,1
31737,13782,8168,1,2,13782,8168.5,2
31738,17649,8168,1,1,17649,8168,1
31739,15237,8171,1,1,15237,8171,1
31740,15232,8172,1,1,15232,8172,1
31741,15234,8172,1,1,15234,8172,1
31742,17626,8172,39,46,17644.85117,8196.213998,1243
31743,18521,8172,1,1,18521,8172,1
31744,18526,8173,1,1,18526,8173,1
31745,18506,8173,38,34,18525.16097,8190.407938,907
31746,16504,8175,1,1,16504,8175,1
31747,16508,8174,1,1,16508,8174,1
31748,17662,8174,2,2,17662.5,8174.5,4
31749,18233,8175,1,1,18233,8175,1
31750,15274,8176,1,1,15274,8176,1
31751,17636,8176,2,2,17636.5,8176.5,4
31752,17662,8177,1,1,17662,8177,1
31753,18240,8176,1,1,18240,8176,1
31754,18282,8176,1,1,18282,8176,1
31755,18510,8176,2,2,18510.5,8176.5,4
31756,17661,8179,1,1,17661,8179,1
31757,14645,8180,2,3,14645.6,8181.2,5
31758,17632,8180,1,1,17632,8180,1
31759,17663,8183,1,1,17663,8183,1
31760,17663,8185,1,1,17663,8185,1
31761,18506,8184,2,2,18506.5,8184.5,2
31762,13436,8186,2,1,13436.5,8186,2
31763,13439,8186,1,1,13439,8186,1
31764,17625,8187,1,1,17625,8187,1
31765,13432,8188,2,2,13432.66667,8188.333333,3
31766,13435,8189,4,4,13436.61538,8190.615385,13
31767,18255,8188,1,1,18255,8188,1
31768,18269,8188,1,1,18269,8188,1
31769,18273,8188,1,1,18273,8188,1
31770,13428,8190,1,2,13428,8190.5,2
31771,18242,8190,2,2,18242.5,8190.5,4
31772,18248,8190,1,1,18248,8190,1
31773,18260,8190,1,2,18260,8190.5,2
31774,18263,8190,2,2,18263.33333,8190.666667,3
31775,18273,8191,1,1,18273,8191,1
31776,18277,8191,1,1,18277,8191,1
31777,19514,8192,24,27,19525.6325,8204.9925,400
31778,22274,8192,21,34,22283.4102,8209.609756,451
31779,22287,8192,1,1,22287,8192,1
31780,13650,8194,1,1,13650,8194,1
31781,15270,8194,1,1,15270,8194,1
31782,17667,8195,1,1,17667,8195,1
31783,19533,8195,1,1,19533,8195,1
31784,13648,8198,2,2,13648.5,8198.5,4
31785,13651,8199,1,1,13651,8199,1
31786,17624,8199,1,1,17624,8199,1
31787,17667,8199,1,1,17667,8199,1
31788,15232,8200,1,1,15232,8200,1
31789,15267,8200,1,1,15267,8200,1
31790,17533,8201,1,1,17533,8201,1
31791,18541,8200,1,1,18541,8200,1
31792,22273,8200,1,1,22273,8200,1
31793,22295,8201,1,1,22295,8201,1
31794,15232,8203,1,1,15232,8203,1
31795,15237,8202,1,1,15237,8202,1
31796,17528,8203,2,1,17528.5,8203,2
31797,17974,8202,41,43,17994.55479,8221.722606,1013
31798,18044,8202,1,1,18044,8202,1
31799,22331,8203,1,2,22331,8203.5,2
31800,15270,8205,1,2,15270,8205.5,2
31801,17528,8205,2,2,17528.33333,8205.666667,3
31802,17531,8204,1,1,17531,8204,1
31803,18041,8205,1,1,18041,8205,1
31804,18034,8204,43,42,18055.12418,8225.973039,1224
31805,18509,8205,1,1,18509,8205,1
31806,22295,8205,1,1,22295,8205,1
31807,22307,8205,31,36,22326.75,8227.290123,324
31808,15248,8207,1,1,15248,8207,1
31809,17531,8207,2,1,17531.5,8207,2
31810,18512,8206,1,1,18512,8206,1
31811,18515,8207,1,1,18515,8207,1
31812,19514,8207,1,1,19514,8207,1
31813,22329,8207,1,1,22329,8207,1
31814,14320,8208,2,2,14320.5,8208.5,4
31815,18011,8208,1,1,18011,8208,1
31816,18015,8208,1,1,18015,8208,1
31817,18064,8209,1,1,18064,8209,1
31818,19508,8208,1,1,19508,8208,1
31819,19511,8209,1,1,19511,8209,1
31820,22337,8208,1,1,22337,8208,1
31821,22341,8208,1,1,22341,8208,1
31822,17659,8211,1,2,17659,8211.5,2
31823,17663,8211,1,1,17663,8211,1
31824,19505,8210,1,1,19505,8210,1
31825,22272,8210,1,1,22272,8210,1
31826,19497,8213,1,1,19497,8213,1
31827,19501,8212,8,14,19504.09091,8217.690909,55
31828,22330,8212,1,1,22330,8212,1
31829,17657,8214,2,2,17657.5,8214.5,2
31830,18015,8214,1,1,18015,8214,1
31831,19519,8215,1,1,19519,8215,1
31832,22328,8215,1,1,22328,8215,1
31833,14306,8216,37,37,14324.16281,8232.432161,995
31834,14339,8216,1,1,14339,8216,1
31835,17178,8217,1,1,17178,8217,1
31836,17184,8217,1,1,17184,8217,1
31837,17190,8216,1,1,17190,8216,1
31838,17971,8217,3,2,17972,8217.666667,3
31839,18015,8216,1,1,18015,8216,1
31840,19507,8217,2,2,19507.5,8217.5,2
31841,19602,8216,47,80,19624.4477,8255.367681,2562
31842,19629,8216,2,2,19629.5,8216.5,2
31843,14341,8219,1,1,14341,8219,1
31844,14343,8219,1,1,14343,8219,1
31845,16113,8218,1,1,16113,8218,1
31846,16113,8219,4,4,16114.88889,8220.555556,9
31847,17197,8219,2,1,17197.5,8219,2
31848,19526,8218,2,2,19526.66667,8218.666667,3
31849,22342,8218,1,1,22342,8218,1
31850,17172,8220,36,34,17190.42556,8236.501241,806
31851,17638,8221,1,1,17638,8221,1
31852,18079,8220,1,1,18079,8220,1
31853,19523,8220,1,1,19523,8220,1
31854,22295,8220,1,1,22295,8220,1
31855,14308,8222,1,1,14308,8222,1
31856,16112,8223,1,1,16112,8223,1
31857,17177,8223,1,1,17177,8223,1
31858,17634,8223,1,1,17634,8223,1
31859,17648,8222,2,2,17648.5,8222.5,4
31860,19501,8222,1,1,19501,8222,1
31861,19522,8222,2,2,19522.5,8222.5,2
31862,22295,8223,1,1,22295,8223,1
31863,22340,8222,1,1,22340,8222,1
31864,14144,8225,1,1,14144,8225,1
31865,14306,8224,1,1,14306,8224,1
31866,17212,8224,2,2,17212.5,8224.5,4
31867,18032,8224,1,1,18032,8224,1
31868,19511,8224,1,1,19511,8224,1
31869,19600,8225,1,1,19600,8225,1
31870,19639,8225,1,1,19639,8225,1
31871,19644,8224,2,1,19644.5,8224,2
31872,22339,8225,1,1,22339,8225,1
31873,22815,8224,3,5,22815.6,8225.8,10
31874,22818,8224,1,1,22818,8224,1
31875,22845,8225,1,1,22845,8225,1
31876,22853,8225,1,1,22853,8225,1
31877,22855,8225,1,1,22855,8225,1
31878,17177,8226,1,1,17177,8226,1
31879,17179,8227,1,1,17179,8227,1
31880,19506,8227,2,3,19506.66667,8228,3
31881,19602,8226,1,1,19602,8226,1
31882,19643,8227,1,1,19643,8227,1
31883,19646,8227,2,2,19646.5,8227.5,2
31884,22337,8227,1,1,22337,8227,1
31885,22794,8227,69,52,22828.76021,8253.702842,1935
31886,22842,8227,1,1,22842,8227,1
31887,22848,8227,1,1,22848,8227,1
31888,14147,8228,5,8,14148.96429,8231.464286,28
31889,17977,8228,1,1,17977,8228,1
31890,18077,8228,1,1,18077,8228,1
31891,22285,8228,2,1,22285.5,8228,2
31892,17180,8230,1,1,17180,8230,1
31893,19600,8231,3,2,19601,8231.333333,3
31894,10596,8233,1,1,10596,8233,1
31895,11950,8233,1,1,11950,8233,1
31896,15085,8232,1,1,15085,8232,1
31897,17364,8233,1,1,17364,8233,1
31898,18012,8233,1,1,18012,8233,1
31899,18712,8233,1,1,18712,8233,1
31900,18717,8232,1,1,18717,8232,1
31901,20064,8233,1,1,20064,8233,1
31902,21416,8232,1,1,21416,8232,1
31903,22304,8233,1,1,22304,8233,1
31904,22308,8232,1,1,22308,8232,1
31905,22334,8233,1,1,22334,8233,1
31906,22775,8232,1,1,22775,8232,1
31907,22824,8233,1,1,22824,8233,1
31908,22830,8233,1,1,22830,8233,1
31909,22857,8233,1,1,22857,8233,1
31910,9236,8235,1,1,9236,8235,1
31911,14648,8234,2,2,14648.5,8234.5,2
31912,14651,8234,1,3,14651,8235,3
31913,14654,8234,1,1,14654,8234,1
