Cellid,x,y,gene,W,H,cX,cY,Aera
3477,3204,1351,MAX,27,27,3217.125,1363.84375,448
3478,3461,1350,MAX,5,7,3462.75,1353.3333333333333,12
3479,3520,1351,MAX,1,1,3520.0,1351.0,1
3480,4412,1351,MAX,1,1,4412.0,1351.0,1
3481,645,1353,MAX,1,1,645.0,1353.0,1
3482,2786,1353,MAX,2,2,2786.5,1353.5,2
3483,3209,1353,MAX,1,1,3209.0,1353.0,1
3484,3225,1352,MAX,1,1,3225.0,1352.0,1
3485,3470,1353,MAX,1,2,3470.0,1353.5,2
3486,360,1355,MAX,1,1,360.0,1355.0,1
3487,2571,1355,MAX,1,1,2571.0,1355.0,1
3488,2791,1355,MAX,1,1,2791.0,1355.0,1
3489,3206,1354,MAX,1,1,3206.0,1354.0,1
3490,3839,1355,MAX,46,39,3861.6561264822135,1374.779446640316,1265
3491,3860,1354,MAX,1,1,3860.0,1354.0,1
3492,625,1356,MAX,26,21,638.2216748768473,1365.665024630542,203
3493,2255,1357,MAX,2,2,2255.3333333333335,1357.6666666666667,3
3494,2571,1357,MAX,1,1,2571.0,1357.0,1
3495,2773,1356,MAX,14,15,2778.811320754717,1361.754716981132,53
3496,3523,1357,MAX,1,1,3523.0,1357.0,1
3497,3525,1357,MAX,1,1,3525.0,1357.0,1
3498,3534,1356,MAX,1,2,3534.0,1356.5,2
3499,1049,1359,MAX,3,4,1049.8333333333333,1360.1666666666667,6
3500,1053,1358,MAX,4,3,1054.5555555555557,1358.6666666666667,9
3501,2562,1358,MAX,10,14,2566.9538461538464,1363.3538461538462,65
3502,3462,1359,MAX,1,1,3462.0,1359.0,1
3503,3523,1359,MAX,1,1,3523.0,1359.0,1
3504,3527,1358,MAX,1,1,3527.0,1358.0,1
3505,3846,1359,MAX,2,2,3846.5,1359.5,2
3506,3878,1359,MAX,1,1,3878.0,1359.0,1
3507,362,1360,MAX,2,2,362.6666666666667,1360.3333333333333,3
3508,1309,1361,MAX,1,1,1309.0,1361.0,1
3509,1311,1360,MAX,12,17,1316.6296296296296,1370.0123456790122,81
3510,3464,1360,MAX,1,1,3464.0,1360.0,1
3511,1061,1363,MAX,1,1,1061.0,1363.0,1
3512,1063,1363,MAX,15,17,1070.6101694915253,1371.3389830508474,118
3513,1307,1363,MAX,2,1,1307.5,1363.0,2
3514,1312,1363,MAX,1,1,1312.0,1363.0,1
3515,1317,1362,MAX,1,1,1317.0,1362.0,1
3516,4518,1362,MAX,2,2,4518.5,1362.5,2
3517,4536,1363,MAX,1,1,4536.0,1363.0,1
3518,1046,1364,MAX,1,1,1046.0,1364.0,1
3519,1048,1364,MAX,2,1,1048.5,1364.0,2
3520,1053,1364,MAX,1,1,1053.0,1364.0,1
3521,1065,1365,MAX,1,2,1065.0,1365.5,2
3522,1306,1365,MAX,5,6,1307.7692307692307,1367.6153846153845,13
3523,1600,1365,MAX,9,9,1604.1162790697674,1368.5813953488373,43
3524,1634,1365,MAX,1,1,1634.0,1365.0,1
3525,2793,1365,MAX,1,1,2793.0,1365.0,1
3526,4489,1364,MAX,6,4,4491.384615384615,1365.923076923077,13
3527,1634,1367,MAX,7,7,1636.8846153846155,1369.5384615384614,26
3528,2573,1366,MAX,3,2,2573.75,1366.5,4
3529,2778,1366,MAX,2,1,2778.5,1366.0,2
3530,4513,1366,MAX,1,1,4513.0,1366.0,1
3531,4517,1366,MAX,2,1,4517.5,1366.0,2
3532,5003,1367,MAX,14,11,5008.917808219178,1372.2739726027398,73
3533,545,1369,MAX,1,1,545.0,1369.0,1
3534,1049,1369,MAX,1,1,1049.0,1369.0,1
3535,1957,1369,MAX,13,16,1963.5979381443299,1375.5360824742268,97
3536,4252,1369,MAX,1,1,4252.0,1369.0,1
3537,4254,1368,MAX,1,1,4254.0,1368.0,1
3538,4272,1369,MAX,1,1,4272.0,1369.0,1
