Cellid,x,y,gene,W,H,cX,cY,Aera
1257,2639,535,MAX,1,1,2639.0,535.0,1
1258,66,537,MAX,1,1,66.0,537.0,1
1259,768,536,MAX,5,6,770.0666666666667,538.8666666666667,15
1260,1441,536,MAX,1,1,1441.0,536.0,1
1261,1460,536,MAX,2,1,1460.5,536.0,2
1262,1698,537,MAX,1,1,1698.0,537.0,1
1263,2048,537,MAX,1,1,2048.0,537.0,1
1264,2458,536,MAX,1,1,2458.0,536.0,1
1265,2616,537,MAX,29,17,2630.04,545.53,300
1266,2627,537,MAX,1,1,2627.0,537.0,1
1267,2629,537,MAX,1,1,2629.0,537.0,1
1268,37,538,MAX,4,4,39.0,539.4444444444445,9
1269,43,539,MAX,3,3,44.0,540.25,4
1270,639,539,MAX,1,1,639.0,539.0,1
1271,641,539,MAX,1,1,641.0,539.0,1
1272,757,539,MAX,11,15,762.3653846153846,546.5673076923077,104
1273,1439,539,MAX,1,1,1439.0,539.0,1
1274,2628,539,MAX,1,1,2628.0,539.0,1
1275,2630,539,MAX,2,5,2630.6,541.0,5
1276,2643,538,MAX,1,1,2643.0,538.0,1
1277,2657,539,MAX,1,1,2657.0,539.0,1
1278,4831,538,MAX,1,1,4831.0,538.0,1
1279,269,541,MAX,12,14,274.8196721311475,547.0491803278688,122
1280,380,541,MAX,12,15,384.91269841269843,548.3650793650794,126
1281,1705,540,MAX,1,1,1705.0,540.0,1
1282,2608,540,MAX,1,1,2608.0,540.0,1
1283,2628,541,MAX,1,1,2628.0,541.0,1
1284,4835,540,MAX,1,1,4835.0,540.0,1
1285,774,542,MAX,1,1,774.0,542.0,1
1286,1438,542,MAX,1,1,1438.0,542.0,1
1287,1980,542,MAX,1,1,1980.0,542.0,1
1288,2473,542,MAX,1,1,2473.0,542.0,1
1289,4828,543,MAX,1,1,4828.0,543.0,1
1290,4832,543,MAX,1,1,4832.0,543.0,1
1291,346,545,MAX,8,4,349.5416666666667,546.625,24
1292,609,544,MAX,1,1,609.0,544.0,1
1293,757,544,MAX,2,1,757.5,544.0,2
1294,1657,545,MAX,2,2,1657.5,545.5,2
1295,4834,544,MAX,2,1,4834.5,544.0,2
1296,46,547,MAX,1,1,46.0,547.0,1
1297,265,547,MAX,1,1,265.0,547.0,1
1298,1962,547,MAX,1,1,1962.0,547.0,1
1299,2546,547,MAX,1,1,2546.0,547.0,1
1300,2748,547,MAX,1,1,2748.0,547.0,1
1301,378,549,MAX,1,2,378.0,549.5,2
1302,1647,548,MAX,48,22,1671.08547008547,558.5997150997151,702
1303,1660,548,MAX,1,1,1660.0,548.0,1
1304,1663,549,MAX,1,1,1663.0,549.0,1
1305,1687,548,MAX,1,1,1687.0,548.0,1
1306,1690,549,MAX,1,1,1690.0,549.0,1
1307,2063,549,MAX,1,1,2063.0,549.0,1
1308,2526,549,MAX,48,37,2548.371028037383,566.4121495327103,1070
1309,2718,548,MAX,1,1,2718.0,548.0,1
1310,4835,548,MAX,1,1,4835.0,548.0,1
1311,728,551,MAX,1,1,728.0,551.0,1
1312,1196,550,MAX,44,32,1216.3576732673268,565.4455445544554,808
1313,1671,550,MAX,1,1,1671.0,550.0,1
1314,2845,551,MAX,4,3,2846.6,551.6,5
1315,112,552,MAX,16,17,119.69680851063829,559.8989361702128,188
1316,616,552,MAX,1,1,616.0,552.0,1
1317,619,552,MAX,1,1,619.0,552.0,1
1318,725,553,MAX,1,1,725.0,553.0,1
1319,1218,552,MAX,1,1,1218.0,552.0,1
1320,112,555,MAX,1,2,112.0,555.5,2
1321,717,554,MAX,23,24,728.8189655172414,565.5545977011494,348
1322,759,554,MAX,1,1,759.0,554.0,1
1323,1464,554,MAX,1,1,1464.0,554.0,1
1324,2196,555,MAX,1,1,2196.0,555.0,1
1325,285,557,MAX,1,1,285.0,557.0,1
1326,835,556,MAX,9,10,839.4492753623189,560.7971014492754,69
1327,2187,556,MAX,22,19,2197.302721088435,565.0714285714286,294
1328,770,558,MAX,2,2,770.6666666666666,558.6666666666666,3
1329,2186,558,MAX,2,2,2186.5,558.5,2
1330,2711,559,MAX,1,1,2711.0,559.0,1
1331,219,560,MAX,16,19,225.79896907216494,569.3865979381443,194
1332,751,561,MAX,1,1,751.0,561.0,1
1333,754,560,MAX,9,8,757.439024390244,563.3658536585366,41
1334,2032,560,MAX,1,1,2032.0,560.0,1
1335,217,562,MAX,1,1,217.0,562.0,1
1336,1757,562,MAX,1,1,1757.0,562.0,1
1337,2033,562,MAX,1,1,2033.0,562.0,1
1338,2035,563,MAX,1,1,2035.0,563.0,1
1339,846,565,MAX,1,1,846.0,565.0,1
1340,1103,565,MAX,41,28,1121.4397993311036,579.1555183946489,598
1341,1837,564,MAX,15,15,1843.8188976377953,570.7716535433071,127
1342,619,566,MAX,1,1,619.0,566.0,1
1343,1658,567,MAX,1,1,1658.0,567.0,1
1344,1666,567,MAX,1,1,1666.0,567.0,1
1345,2057,566,MAX,25,50,2069.65763546798,592.4729064039409,812
1346,2374,566,MAX,16,14,2382.3037974683543,572.867088607595,158
1347,2517,566,MAX,2,2,2517.6666666666665,566.3333333333334,3
1348,218,568,MAX,1,1,218.0,568.0,1
1349,717,569,MAX,1,1,717.0,569.0,1
1350,1670,569,MAX,2,2,1670.3333333333333,569.3333333333334,3
1351,1687,569,MAX,1,1,1687.0,569.0,1
1352,1693,568,MAX,1,1,1693.0,568.0,1
1353,2448,568,MAX,23,22,2458.712933753943,578.4479495268139,317
1354,2457,568,MAX,1,1,2457.0,568.0,1
1355,714,571,MAX,3,4,715.0,572.5,6
