,Cellid,X,Y,W,H,cX,cY,Aera
22615,22615,6529,9164,3,4,6530.2,9165.6,5
22616,22616,6534,9164,1,1,6534.0,9164.0,1
22617,22617,6698,9164,1,1,6698.0,9164.0,1
22618,22618,10636,9164,1,2,10636.0,9164.5,2
22619,22619,5447,9167,1,1,5447.0,9167.0,1
22620,22620,5450,9167,1,1,5450.0,9167.0,1
22621,22621,5455,9166,1,1,5455.0,9166.0,1
22622,22622,5782,9166,1,1,5782.0,9166.0,1
22623,22623,6501,9167,1,1,6501.0,9167.0,1
22624,22624,6535,9167,1,1,6535.0,9167.0,1
22625,22625,6646,9166,2,2,6646.5,9166.5,4
22626,22626,10636,9167,1,1,10636.0,9167.0,1
22627,22627,11814,9166,1,1,11814.0,9166.0,1
22628,22628,11922,9167,1,1,11922.0,9167.0,1
22629,22629,11924,9166,2,2,11924.5,9166.5,4
22630,22630,5074,9169,1,1,5074.0,9169.0,1
22631,22631,5076,9168,1,1,5076.0,9168.0,1
22632,22632,5078,9168,2,2,5078.5,9168.5,2
22633,22633,6384,9168,2,2,6384.5,9168.5,4
22634,22634,8145,9169,2,1,8145.5,9169.0,2
22635,22635,8314,9169,1,1,8314.0,9169.0,1
22636,22636,8878,9168,2,2,8878.5,9168.5,4
22637,22637,5779,9170,1,1,5779.0,9170.0,1
22638,22638,6699,9171,1,1,6699.0,9171.0,1
22639,22639,8881,9170,1,1,8881.0,9170.0,1
22640,22640,8888,9171,1,1,8888.0,9171.0,1
22641,22641,8892,9170,1,1,8892.0,9170.0,1
22642,22642,11919,9171,1,1,11919.0,9171.0,1
22643,22643,5074,9172,3,3,5074.833333333333,9172.666666666666,6
22644,22644,5777,9172,1,1,5777.0,9172.0,1
22645,22645,5783,9173,1,1,5783.0,9173.0,1
22646,22646,5847,9173,1,1,5847.0,9173.0,1
22647,22647,8885,9173,1,1,8885.0,9173.0,1
22648,22648,8864,9173,63,45,8895.933229813665,9196.712732919255,1932
22649,22649,10638,9172,1,1,10638.0,9172.0,1
22650,22650,5078,9175,1,1,5078.0,9175.0,1
22651,22651,5748,9174,2,2,5748.5,9174.5,4
22652,22652,5836,9174,1,1,5836.0,9174.0,1
22653,22653,5839,9174,1,1,5839.0,9174.0,1
22654,22654,5846,9175,1,1,5846.0,9175.0,1
22655,22655,6461,9176,1,1,6461.0,9176.0,1
22656,22656,6701,9176,1,1,6701.0,9176.0,1
22657,22657,8104,9177,1,1,8104.0,9177.0,1
22658,22658,8875,9176,1,1,8875.0,9176.0,1
22659,22659,8906,9177,1,1,8906.0,9177.0,1
22660,22660,8911,9178,1,1,8911.0,9178.0,1
22661,22661,10632,9179,1,1,10632.0,9179.0,1
22662,22662,5744,9180,2,2,5744.5,9180.5,4
22663,22663,6388,9181,1,1,6388.0,9181.0,1
22664,22664,6456,9181,2,3,6456.4,9182.2,5
22665,22665,10645,9181,1,1,10645.0,9181.0,1
22666,22666,11910,9180,1,1,11910.0,9180.0,1
22667,22667,6384,9183,1,1,6384.0,9183.0,1
22668,22668,6401,9183,1,1,6401.0,9183.0,1
22669,22669,6431,9182,1,1,6431.0,9182.0,1
22670,22670,6444,9182,1,1,6444.0,9182.0,1
22671,22671,6446,9182,2,2,6446.5,9182.5,4
22672,22672,6702,9183,1,1,6702.0,9183.0,1
22673,22673,10633,9183,1,1,10633.0,9183.0,1
22674,22674,6409,9185,1,1,6409.0,9185.0,1
22675,22675,6703,9185,1,1,6703.0,9185.0,1
22676,22676,7566,9184,2,2,7566.5,9184.5,4
22677,22677,8152,9184,2,2,8152.5,9184.5,4
22678,22678,8918,9184,1,1,8918.0,9184.0,1
22679,22679,8921,9185,1,1,8921.0,9185.0,1
22680,22680,10652,9184,1,1,10652.0,9184.0,1
22681,22681,8868,9187,1,1,8868.0,9187.0,1
22682,22682,8926,9186,2,2,8926.5,9186.5,4
22683,22683,10633,9186,1,1,10633.0,9186.0,1
22684,22684,11909,9186,2,1,11909.5,9186.0,2
22685,22685,6408,9188,1,1,6408.0,9188.0,1
22686,22686,7582,9188,2,2,7582.5,9188.5,4
22687,22687,8156,9188,1,1,8156.0,9188.0,1
22688,22688,8864,9188,2,2,8864.5,9188.5,2
22689,22689,10637,9188,1,1,10637.0,9188.0,1
22690,22690,6703,9191,1,1,6703.0,9191.0,1
22691,22691,8155,9190,1,1,8155.0,9190.0,1
22692,22692,8312,9190,1,1,8312.0,9190.0,1
22693,22693,8348,9191,1,1,8348.0,9191.0,1
22694,22694,10528,9190,64,67,10559.360198624905,9223.135599694424,2618
22695,22695,10638,9190,1,1,10638.0,9190.0,1
22696,22696,10641,9190,1,1,10641.0,9190.0,1
22697,22697,10651,9190,1,1,10651.0,9190.0,1
22698,22698,11822,9191,1,1,11822.0,9191.0,1
22699,22699,7552,9192,1,1,7552.0,9192.0,1
22700,22700,7558,9192,1,1,7558.0,9192.0,1
22701,22701,7549,9192,53,64,7575.914825231016,9221.514262756127,2489
22702,22702,7595,9193,1,1,7595.0,9193.0,1
22703,22703,4549,9194,1,1,4549.0,9194.0,1
22704,22704,4553,9195,1,1,4553.0,9195.0,1
22705,22705,10554,9195,1,1,10554.0,9195.0,1
22706,22706,10556,9194,1,2,10556.0,9194.5,2
22707,22707,10588,9194,1,1,10588.0,9194.0,1
22708,22708,11837,9195,3,3,11838.0,9196.0,3
22709,22709,11891,9195,1,1,11891.0,9195.0,1
22710,22710,4536,9197,1,1,4536.0,9197.0,1
22711,22711,4522,9197,54,47,4548.267419962335,9219.33082234777,1593
22712,22712,10590,9196,1,1,10590.0,9196.0,1
22713,22713,11850,9197,2,2,11850.5,9197.5,2
22714,22714,11870,9197,1,1,11870.0,9197.0,1
22715,22715,11873,9196,1,1,11873.0,9196.0,1
22716,22716,11880,9197,1,1,11880.0,9197.0,1
22717,22717,11882,9197,1,2,11882.0,9197.5,2
22718,22718,11901,9197,1,1,11901.0,9197.0,1
22719,22719,8106,9199,2,1,8106.5,9199.0,2
22720,22720,10591,9198,1,1,10591.0,9198.0,1
22721,22721,11888,9198,1,1,11888.0,9198.0,1
22722,22722,6656,9200,1,1,6656.0,9200.0,1
22723,22723,6691,9201,1,1,6691.0,9201.0,1
22724,22724,7601,9201,1,1,7601.0,9201.0,1
22725,22725,8379,9200,2,2,8379.5,9200.5,2
22726,22726,8346,9200,150,109,8418.020183874036,9253.980978548028,9463
22727,22727,8388,9200,2,3,8388.666666666666,9201.0,3
22728,22728,8392,9200,1,1,8392.0,9200.0,1
22729,22729,8397,9201,1,1,8397.0,9201.0,1
22730,22730,8405,9200,1,1,8405.0,9200.0,1
22731,22731,9264,9200,3,2,9264.75,9200.5,4
22732,22732,9268,9200,1,1,9268.0,9200.0,1
22733,22733,9274,9200,2,1,9274.5,9200.0,2
22734,22734,10546,9201,1,1,10546.0,9201.0,1
22735,22735,10644,9201,1,1,10644.0,9201.0,1
22736,22736,12491,9200,1,1,12491.0,9200.0,1
22737,22737,4561,9203,1,1,4561.0,9203.0,1
22738,22738,6689,9203,1,1,6689.0,9203.0,1
22739,22739,8163,9202,1,1,8163.0,9202.0,1
22740,22740,8377,9203,2,3,8377.333333333334,9204.0,3
22741,22741,8403,9202,1,1,8403.0,9202.0,1
22742,22742,8406,9203,1,2,8406.0,9203.5,2
22743,22743,9256,9202,2,1,9256.5,9202.0,2
22744,22744,9268,9203,1,1,9268.0,9203.0,1
22745,22745,9274,9202,2,2,9274.5,9202.5,4
22746,22746,10544,9202,1,1,10544.0,9202.0,1
22747,22747,10646,9203,1,1,10646.0,9203.0,1
22748,22748,6667,9205,1,1,6667.0,9205.0,1
22749,22749,8868,9204,1,1,8868.0,9204.0,1
22750,22750,9246,9205,64,41,9277.239169139466,9224.817804154303,1685
22751,22751,9278,9204,2,2,9278.5,9204.5,4
22752,22752,10648,9205,2,2,10648.5,9205.5,2
22753,22753,4567,9206,1,1,4567.0,9206.0,1
22754,22754,6665,9206,1,1,6665.0,9206.0,1
22755,22755,6669,9207,1,1,6669.0,9207.0,1
22756,22756,6686,9207,1,1,6686.0,9207.0,1
22757,22757,7603,9207,1,1,7603.0,9207.0,1
22758,22758,10591,9207,1,1,10591.0,9207.0,1
22759,22759,12490,9206,1,2,12490.0,9206.5,2
22760,22760,12495,9207,1,1,12495.0,9207.0,1
22761,22761,4514,9208,1,1,4514.0,9208.0,1
22762,22762,4519,9208,1,1,4519.0,9208.0,1
22763,22763,6555,9208,1,1,6555.0,9208.0,1
22764,22764,7544,9209,1,1,7544.0,9209.0,1
22765,22765,7607,9209,1,1,7607.0,9209.0,1
22766,22766,8107,9208,1,1,8107.0,9208.0,1
22767,22767,8371,9208,2,1,8371.5,9208.0,2
22768,22768,10542,9209,1,1,10542.0,9209.0,1
22769,22769,10590,9209,1,2,10590.0,9209.5,2
22770,22770,11223,9208,1,1,11223.0,9208.0,1
22771,22771,4520,9210,1,1,4520.0,9210.0,1
22772,22772,7603,9211,1,1,7603.0,9211.0,1
22773,22773,8106,9210,1,1,8106.0,9210.0,1
22774,22774,9286,9210,1,1,9286.0,9210.0,1
22775,22775,4516,9212,1,1,4516.0,9212.0,1
22776,22776,4518,9212,2,2,4518.5,9212.5,4
22777,22777,6554,9213,2,2,6554.666666666667,9213.333333333334,3
22778,22778,8105,9212,1,1,8105.0,9212.0,1
22779,22779,8167,9212,1,1,8167.0,9212.0,1
22780,22780,4512,9215,1,1,4512.0,9215.0,1
22781,22781,4515,9215,1,1,4515.0,9215.0,1
22782,22782,8878,9215,2,1,8878.5,9215.0,2
22783,22783,9240,9215,1,1,9240.0,9215.0,1
22784,22784,9244,9214,1,1,9244.0,9214.0,1
22785,22785,10590,9215,1,1,10590.0,9215.0,1
22786,22786,11166,9214,111,86,11220.725725281232,9255.27560686797,6756
22787,22787,6185,9216,1,1,6185.0,9216.0,1
22788,22788,8173,9217,1,1,8173.0,9217.0,1
22789,22789,8350,9216,2,2,8350.5,9216.5,4
22790,22790,8440,9216,3,3,8440.8,9216.8,5
22791,22791,8447,9217,1,1,8447.0,9217.0,1
22792,22792,8919,9217,1,1,8919.0,9217.0,1
22793,22793,9089,9217,1,1,9089.0,9217.0,1
22794,22794,9093,9216,1,1,9093.0,9216.0,1
22795,22795,9303,9217,1,1,9303.0,9217.0,1
22796,22796,11197,9217,2,2,11197.5,9217.5,2
22797,22797,11260,9216,2,1,11260.5,9216.0,2
22798,22798,8105,9219,1,1,8105.0,9219.0,1
22799,22799,8353,9218,1,1,8353.0,9218.0,1
22800,22800,8905,9219,1,1,8905.0,9219.0,1
22801,22801,9092,9218,1,1,9092.0,9218.0,1
22802,22802,6183,9221,3,4,6184.25,9222.5,8
22803,22803,8108,9220,2,2,8108.5,9220.5,2
22804,22804,8105,9223,1,1,8105.0,9223.0,1
22805,22805,8114,9223,1,1,8114.0,9223.0,1
22806,22806,9091,9223,1,1,9091.0,9223.0,1
22807,22807,8450,9225,1,1,8450.0,9225.0,1
22808,22808,8453,9224,1,1,8453.0,9224.0,1
22809,22809,8458,9224,1,1,8458.0,9224.0,1
22810,22810,8469,9224,1,1,8469.0,9224.0,1
22811,22811,9196,9224,1,3,9196.0,9225.0,3
22812,22812,9309,9224,1,1,9309.0,9224.0,1
22813,22813,9311,9224,1,1,9311.0,9224.0,1
22814,22814,11089,9225,2,2,11089.5,9225.5,2
22815,22815,11092,9225,1,1,11092.0,9225.0,1
22816,22816,11175,9224,3,2,11176.0,9224.333333333334,3
22817,22817,4575,9227,1,1,4575.0,9227.0,1
22818,22818,8450,9227,1,1,8450.0,9227.0,1
22819,22819,8471,9226,1,1,8471.0,9226.0,1
22820,22820,9193,9226,1,1,9193.0,9226.0,1
22821,22821,9199,9227,1,1,9199.0,9227.0,1
22822,22822,11091,9227,2,3,11091.666666666666,9228.0,3
22823,22823,11168,9226,1,1,11168.0,9226.0,1
22824,22824,11171,9226,2,1,11171.5,9226.0,2
22825,22825,11175,9227,1,1,11175.0,9227.0,1
22826,22826,11178,9227,1,1,11178.0,9227.0,1
22827,22827,7598,9229,1,1,7598.0,9229.0,1
22828,22828,10583,9228,1,1,10583.0,9228.0,1
22829,22829,11089,9228,1,1,11089.0,9228.0,1
22830,22830,11174,9229,3,3,11175.0,9229.75,4
22831,22831,4494,9231,14,27,4500.7,9244.032,250
22832,22832,4509,9231,1,1,4509.0,9231.0,1
22833,22833,8116,9231,1,1,8116.0,9231.0,1
22834,22834,8170,9230,2,2,8170.5,9230.5,4
22835,22835,8346,9231,1,1,8346.0,9231.0,1
22836,22836,9193,9231,1,1,9193.0,9231.0,1
22837,22837,10578,9231,1,1,10578.0,9231.0,1
22838,22838,11095,9231,1,1,11095.0,9231.0,1
22839,22839,1165,9232,4,5,1166.5384615384614,9234.307692307691,13
22840,22840,2519,9233,4,4,2520.5,9234.5,12
22841,22841,2524,9232,1,1,2524.0,9232.0,1
22842,22842,3873,9232,4,6,3874.5714285714284,9234.5,14
22843,22843,4494,9233,1,1,4494.0,9233.0,1
22844,22844,5227,9232,5,5,5228.666666666667,9234.066666666668,15
22845,22845,6578,9232,1,1,6578.0,9232.0,1
22846,22846,6579,9232,4,5,6580.461538461538,9234.307692307691,13
22847,22847,7521,9232,1,1,7521.0,9232.0,1
22848,22848,7523,9233,2,2,7523.5,9233.5,2
22849,22849,7526,9232,3,2,7526.8,9232.4,5
22850,22850,7933,9232,4,5,7934.538461538462,9234.307692307691,13
22851,22851,8336,9232,2,2,8336.5,9232.5,4
22852,22852,9244,9232,1,1,9244.0,9232.0,1
22853,22853,10641,9232,4,6,10642.57142857143,9234.5,14
22854,22854,11172,9233,1,1,11172.0,9233.0,1
22855,22855,11995,9233,4,4,11996.5,9234.5,12
22856,22856,11999,9232,1,1,11999.0,9232.0,1
22857,22857,13347,9233,4,4,13348.5,9234.5,12
22858,22858,1163,9235,1,1,1163.0,9235.0,1
22859,22859,3878,9235,1,1,3878.0,9235.0,1
22860,22860,7931,9235,1,1,7931.0,9235.0,1
22861,22861,9237,9234,1,2,9237.0,9234.5,2
22862,22862,9239,9234,1,1,9239.0,9234.0,1
22863,22863,9227,9234,36,48,9245.63802559415,9258.152650822669,1094
22864,22864,10646,9235,1,1,10646.0,9235.0,1
22865,22865,14122,9235,1,1,14122.0,9235.0,1
22866,22866,14127,9235,1,1,14127.0,9235.0,1
22867,22867,1162,9237,1,1,1162.0,9237.0,1
22868,22868,4494,9236,2,1,4494.5,9236.0,2
22869,22869,7516,9236,34,33,7533.345018450184,9251.950184501846,542
22870,22870,7930,9237,1,1,7930.0,9237.0,1
22871,22871,8112,9236,2,2,8112.5,9236.5,4
22872,22872,8141,9237,1,1,8141.0,9237.0,1
22873,22873,8163,9237,1,1,8163.0,9237.0,1
22874,22874,9253,9237,1,1,9253.0,9237.0,1
22875,22875,14122,9237,1,1,14122.0,9237.0,1
22876,22876,4492,9239,1,1,4492.0,9239.0,1
22877,22877,7512,9239,1,1,7512.0,9239.0,1
22878,22878,8154,9239,1,1,8154.0,9239.0,1
22879,22879,8158,9239,1,1,8158.0,9239.0,1
22880,22880,9260,9238,2,1,9260.5,9238.0,2
22881,22881,9267,9239,1,1,9267.0,9239.0,1
22882,22882,14121,9239,1,1,14121.0,9239.0,1
22883,22883,4489,9241,1,1,4489.0,9241.0,1
22884,22884,4510,9240,1,1,4510.0,9240.0,1
22885,22885,4540,9241,1,1,4540.0,9241.0,1
22886,22886,7537,9241,1,1,7537.0,9241.0,1
22887,22887,7539,9240,1,1,7539.0,9240.0,1
22888,22888,7552,9240,2,2,7552.5,9240.5,4
22889,22889,8146,9240,1,1,8146.0,9240.0,1
22890,22890,9226,9240,1,1,9226.0,9240.0,1
22891,22891,10530,9241,1,1,10530.0,9241.0,1
22892,22892,11278,9241,2,1,11278.5,9241.0,2
22893,22893,4553,9243,1,1,4553.0,9243.0,1
22894,22894,7512,9242,1,1,7512.0,9242.0,1
22895,22895,7541,9243,1,1,7541.0,9243.0,1
22896,22896,7599,9242,1,1,7599.0,9242.0,1
22897,22897,8149,9242,3,4,8150.166666666667,9243.5,6
22898,22898,9274,9243,1,1,9274.0,9243.0,1
22899,22899,9276,9243,1,1,9276.0,9243.0,1
22900,22900,11275,9242,1,1,11275.0,9242.0,1
22901,22901,4539,9244,1,1,4539.0,9244.0,1
22902,22902,9227,9245,1,1,9227.0,9245.0,1
22903,22903,9279,9245,1,1,9279.0,9245.0,1
22904,22904,9284,9245,1,1,9284.0,9245.0,1
22905,22905,11274,9245,1,1,11274.0,9245.0,1
22906,22906,11279,9244,1,1,11279.0,9244.0,1
22907,22907,4490,9246,1,1,4490.0,9246.0,1
22908,22908,7557,9247,1,1,7557.0,9247.0,1
22909,22909,7599,9247,1,1,7599.0,9247.0,1
22910,22910,8345,9247,1,1,8345.0,9247.0,1
22911,22911,9096,9247,1,1,9096.0,9247.0,1
22912,22912,9098,9246,2,2,9098.5,9246.5,4
22913,22913,9227,9247,1,1,9227.0,9247.0,1
22914,22914,9278,9247,1,1,9278.0,9247.0,1
22915,22915,9306,9247,1,1,9306.0,9247.0,1
22916,22916,7551,9248,1,1,7551.0,9248.0,1
22917,22917,7561,9249,1,1,7561.0,9249.0,1
22918,22918,8478,9248,1,1,8478.0,9248.0,1
22919,22919,9225,9249,1,1,9225.0,9249.0,1
22920,22920,9227,9249,1,1,9227.0,9249.0,1
22921,22921,11166,9249,3,2,11167.0,9249.333333333334,3
22922,22922,11277,9248,1,1,11277.0,9248.0,1
22923,22923,13445,9249,2,2,13445.333333333334,9249.666666666666,3
22924,22924,13451,9248,1,1,13451.0,9248.0,1
22925,22925,4507,9250,1,1,4507.0,9250.0,1
22926,22926,4509,9251,1,1,4509.0,9251.0,1
22927,22927,7549,9251,1,1,7549.0,9251.0,1
22928,22928,8344,9250,1,1,8344.0,9250.0,1
22929,22929,10536,9250,1,1,10536.0,9250.0,1
22930,22930,10540,9250,1,1,10540.0,9250.0,1
22931,22931,11278,9251,1,1,11278.0,9251.0,1
22932,22932,13451,9250,1,1,13451.0,9250.0,1
22933,22933,13453,9251,1,1,13453.0,9251.0,1
22934,22934,13455,9250,1,1,13455.0,9250.0,1
22935,22935,7523,9253,1,1,7523.0,9253.0,1
22936,22936,8128,9252,1,1,8128.0,9252.0,1
22937,22937,11167,9252,1,1,11167.0,9252.0,1
22938,22938,13445,9252,1,1,13445.0,9252.0,1
22939,22939,13451,9253,1,1,13451.0,9253.0,1
22940,22940,4494,9254,1,1,4494.0,9254.0,1
22941,22941,4509,9255,1,1,4509.0,9255.0,1
22942,22942,4511,9255,1,1,4511.0,9255.0,1
22943,22943,7564,9255,1,1,7564.0,9255.0,1
22944,22944,7580,9255,1,1,7580.0,9255.0,1
22945,22945,7590,9255,1,1,7590.0,9255.0,1
22946,22946,8129,9255,1,1,8129.0,9255.0,1
22947,22947,8133,9255,1,1,8133.0,9255.0,1
22948,22948,8146,9254,1,1,8146.0,9254.0,1
22949,22949,8148,9255,1,1,8148.0,9255.0,1
22950,22950,8150,9255,1,1,8150.0,9255.0,1
22951,22951,8349,9255,1,1,8349.0,9255.0,1
22952,22952,10574,9254,2,2,10574.5,9254.5,4
22953,22953,11166,9255,1,3,11166.0,9256.0,3
22954,22954,13441,9254,1,1,13441.0,9254.0,1
22955,22955,13453,9254,1,1,13453.0,9254.0,1
22956,22956,7805,9256,1,1,7805.0,9256.0,1
22957,22957,7808,9256,1,1,7808.0,9256.0,1
22958,22958,7812,9257,1,1,7812.0,9257.0,1
22959,22959,8483,9256,1,1,8483.0,9256.0,1
22960,22960,9246,9256,1,1,9246.0,9256.0,1
22961,22961,11162,9257,1,1,11162.0,9257.0,1
22962,22962,11278,9256,1,1,11278.0,9256.0,1
22963,22963,4500,9259,1,1,4500.0,9259.0,1
22964,22964,7792,9258,2,2,7792.5,9258.5,4
22965,22965,7795,9259,1,1,7795.0,9259.0,1
22966,22966,7795,9258,32,32,7810.789237668161,9272.750373692077,669
22967,22967,7812,9259,1,1,7812.0,9259.0,1
22968,22968,8483,9258,1,1,8483.0,9258.0,1
22969,22969,10558,9260,2,2,10558.5,9260.5,4
22970,22970,11166,9260,1,1,11166.0,9260.0,1
22971,22971,7528,9263,1,1,7528.0,9263.0,1
22972,22972,7823,9263,1,1,7823.0,9263.0,1
22973,22973,8352,9263,1,1,8352.0,9263.0,1
22974,22974,9226,9263,2,1,9226.5,9263.0,2
22975,22975,11279,9263,1,1,11279.0,9263.0,1
22976,22976,5848,9264,2,2,5848.5,9264.5,4
22977,22977,5852,9265,1,1,5852.0,9265.0,1
22978,22978,7826,9264,1,1,7826.0,9264.0,1
22979,22979,8487,9265,1,1,8487.0,9265.0,1
22980,22980,11164,9264,2,1,11164.5,9264.0,2
22981,22981,5847,9267,4,5,5848.3125,9269.125,16
22982,22982,7792,9266,2,2,7792.333333333333,9266.333333333334,3
22983,22983,5852,9268,2,4,5852.5,9269.5,8
22984,22984,7536,9268,1,1,7536.0,9268.0,1
22985,22985,11164,9268,1,1,11164.0,9268.0,1
22986,22986,11167,9269,1,2,11167.0,9269.5,2
22987,22987,7792,9271,2,2,7792.5,9271.5,2
22988,22988,11276,9271,1,1,11276.0,9271.0,1
22989,22989,11279,9271,1,1,11279.0,9271.0,1
22990,22990,7827,9273,2,1,7827.5,9273.0,2
22991,22991,7830,9272,1,1,7830.0,9272.0,1
22992,22992,8124,9272,5,4,8126.0,9273.166666666666,12
22993,22993,8363,9272,2,2,8363.5,9272.5,2
22994,22994,8493,9272,1,1,8493.0,9272.0,1
22995,22995,11682,9272,1,1,11682.0,9272.0,1
22996,22996,11686,9272,1,2,11686.0,9272.5,2
22997,22997,11169,9274,1,1,11169.0,9274.0,1
22998,22998,11695,9274,1,1,11695.0,9274.0,1
22999,22999,8119,9277,37,64,8135.079638752052,9307.802134646961,1218
23000,23000,8360,9276,1,1,8360.0,9276.0,1
23001,23001,9232,9277,1,1,9232.0,9277.0,1
23002,23002,11168,9276,1,1,11168.0,9276.0,1
23003,23003,11679,9276,1,1,11679.0,9276.0,1
23004,23004,7794,9278,2,2,7794.333333333333,9278.666666666666,3
23005,23005,7799,9279,1,1,7799.0,9279.0,1
23006,23006,8132,9278,1,1,8132.0,9278.0,1
23007,23007,11169,9278,2,2,11169.5,9278.5,2
23008,23008,11263,9279,1,1,11263.0,9279.0,1
23009,23009,11672,9279,2,1,11672.5,9279.0,2
23010,23010,11675,9279,1,1,11675.0,9279.0,1
23011,23011,11652,9278,68,42,11683.564389697649,9297.960806270996,1786
23012,23012,7828,9280,1,1,7828.0,9280.0,1
23013,23013,8371,9280,1,1,8371.0,9280.0,1
23014,23014,9290,9280,1,1,9290.0,9280.0,1
23015,23015,9290,9280,145,116,9359.975769582445,9334.84166412679,6562
23016,23016,9322,9280,3,2,9322.8,9280.4,5
23017,23017,9326,9281,1,1,9326.0,9281.0,1
23018,23018,11172,9280,1,1,11172.0,9280.0,1
23019,23019,11174,9281,2,2,11174.5,9281.5,4
23020,23020,11703,9280,1,1,11703.0,9280.0,1
23021,23021,11708,9280,2,2,11708.5,9280.5,4
23022,23022,11718,9280,1,1,11718.0,9280.0,1
23023,23023,8370,9282,1,1,8370.0,9282.0,1
23024,23024,11172,9282,1,2,11172.0,9282.5,2
23025,23025,11664,9282,1,1,11664.0,9282.0,1
23026,23026,8373,9285,1,1,8373.0,9285.0,1
23027,23027,9240,9285,1,1,9240.0,9285.0,1
23028,23028,9249,9284,1,1,9249.0,9284.0,1
23029,23029,9251,9284,1,1,9251.0,9284.0,1
23030,23030,9255,9285,1,1,9255.0,9285.0,1
23031,23031,11174,9284,1,1,11174.0,9284.0,1
23032,23032,11256,9285,1,1,11256.0,9285.0,1
23033,23033,7824,9286,1,1,7824.0,9286.0,1
23034,23034,7826,9287,1,1,7826.0,9287.0,1
23035,23035,8368,9287,1,1,8368.0,9287.0,1
23036,23036,8380,9286,2,2,8380.5,9286.5,2
23037,23037,8432,9287,1,1,8432.0,9287.0,1
23038,23038,9290,9287,1,1,9290.0,9287.0,1
23039,23039,11176,9286,1,1,11176.0,9286.0,1
23040,23040,7094,9288,29,21,7107.747340425532,9298.345744680852,376
23041,23041,7114,9288,1,1,7114.0,9288.0,1
23042,23042,8140,9288,2,3,8140.333333333333,9289.0,3
23043,23043,8427,9289,2,2,8427.5,9289.5,2
23044,23044,8431,9289,1,1,8431.0,9289.0,1
23045,23045,8433,9289,1,1,8433.0,9289.0,1
23046,23046,8449,9288,1,1,8449.0,9288.0,1
23047,23047,11719,9289,1,1,11719.0,9289.0,1
23048,23048,8385,9290,1,1,8385.0,9290.0,1
23049,23049,8424,9293,11,7,8429.461538461539,9296.115384615385,26
23050,23050,11241,9292,1,1,11241.0,9292.0,1
23051,23051,8386,9294,2,2,8386.5,9294.5,4
23052,23052,8415,9294,1,1,8415.0,9294.0,1
23053,23053,8421,9294,1,1,8421.0,9294.0,1
23054,23054,8423,9295,1,1,8423.0,9295.0,1
23055,23055,8437,9295,1,1,8437.0,9295.0,1
23056,23056,11184,9294,1,1,11184.0,9294.0,1
23057,23057,11197,9294,1,1,11197.0,9294.0,1
23058,23058,11236,9295,1,1,11236.0,9295.0,1
23059,23059,6254,9296,2,2,6254.5,9296.5,4
23060,23060,6856,9297,1,1,6856.0,9297.0,1
23061,23061,6874,9297,1,1,6874.0,9297.0,1
23062,23062,6882,9296,1,1,6882.0,9296.0,1
